invoice_id,scenario,expected_action,ledger_entry_ids,bank_transaction_ids
INV-2026-001825,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001555,BNK-00001751
INV-2026-001826,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001556,BNK-00001752
INV-2026-001827,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001753
INV-2026-001828,exact,AUTO_RECONCILE,LED-0001557,BNK-00001754
INV-2026-001829,exact,AUTO_RECONCILE,LED-0001558,BNK-00001755
INV-2026-001830,exact,AUTO_RECONCILE,LED-0001559,BNK-00001756
INV-2026-001831,exact,AUTO_RECONCILE,LED-0001560,BNK-00001757
INV-2026-001832,exact,AUTO_RECONCILE,LED-0001561,BNK-00001758
INV-2026-001833,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001562,BNK-00001759
INV-2026-001834,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001563,BNK-00001760
INV-2026-001835,exact,AUTO_RECONCILE,LED-0001564,BNK-00001761
INV-2026-001836,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001762
INV-2026-001837,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001565,BNK-00001763
INV-2026-001838,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001566,BNK-00001764
INV-2026-001839,exact,AUTO_RECONCILE,LED-0001567,BNK-00001765
INV-2026-001840,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001568,BNK-00001766
INV-2026-001841,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001569,BNK-00001767
INV-2026-001842,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001570,BNK-00001768
INV-2026-001843,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001571,BNK-00001769
INV-2026-001844,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001572,BNK-00001770
INV-2026-001845,exact,AUTO_RECONCILE,LED-0001573,BNK-00001771
INV-2026-001846,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001574,BNK-00001772
INV-2026-001847,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001575,BNK-00001773
INV-2026-001848,exact,AUTO_RECONCILE,LED-0001576,BNK-00001774
INV-2026-001849,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001577,BNK-00001775
INV-2026-001850,exact,AUTO_RECONCILE,LED-0001578,BNK-00001776
INV-2026-001851,exact,AUTO_RECONCILE,LED-0001579,BNK-00001777
INV-2026-001852,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001580,BNK-00001778|BNK-00001779
INV-2026-001853,exact,AUTO_RECONCILE,LED-0001581,BNK-00001780
INV-2026-001854,exact,AUTO_RECONCILE,LED-0001582,BNK-00001781
INV-2026-001855,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001583,BNK-00001782|BNK-00001783
INV-2026-001856,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001584,BNK-00001784|BNK-00001785
INV-2026-001857,exact,AUTO_RECONCILE,LED-0001585,BNK-00001786
INV-2026-001858,exact,AUTO_RECONCILE,LED-0001586,BNK-00001787
INV-2026-001859,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001587,BNK-00001788|BNK-00001789
INV-2026-001860,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001588,BNK-00001790
INV-2026-001861,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001791
INV-2026-001862,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001589,BNK-00001792
INV-2026-001863,exact,AUTO_RECONCILE,LED-0001590,BNK-00001793
INV-2026-001864,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001794
INV-2026-001865,exact,AUTO_RECONCILE,LED-0001591,BNK-00001795
INV-2026-001866,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001592,BNK-00001796
INV-2026-001867,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001868,exact,AUTO_RECONCILE,LED-0001593,BNK-00001797
INV-2026-001869,exact,AUTO_RECONCILE,LED-0001594,BNK-00001798
INV-2026-001870,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001799
INV-2026-001871,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001595,BNK-00001800
INV-2026-001872,exact,AUTO_RECONCILE,LED-0001596,BNK-00001801
INV-2026-001873,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001597,BNK-00001802|BNK-00001803
INV-2026-001874,exact,AUTO_RECONCILE,LED-0001598,BNK-00001804
INV-2026-001875,exact,AUTO_RECONCILE,LED-0001599,BNK-00001805
INV-2026-001876,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001600,BNK-00001806
INV-2026-001877,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001807
INV-2026-001878,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001601,BNK-00001808
INV-2026-001879,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001602,BNK-00001809
INV-2026-001880,exact,AUTO_RECONCILE,LED-0001603,BNK-00001810
INV-2026-001881,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001604,BNK-00001811|BNK-00001812
INV-2026-001882,exact,AUTO_RECONCILE,LED-0001605,BNK-00001813
INV-2026-001883,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001884,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001606,BNK-00001814
INV-2026-001885,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001886,exact,AUTO_RECONCILE,LED-0001607,BNK-00001815
INV-2026-001887,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001608,BNK-00001816
INV-2026-001888,exact,AUTO_RECONCILE,LED-0001609,BNK-00001817
INV-2026-001889,exact,AUTO_RECONCILE,LED-0001610,BNK-00001818
INV-2026-001890,exact,AUTO_RECONCILE,LED-0001611,BNK-00001819
INV-2026-001891,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001892,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001612,BNK-00001820|BNK-00001821
INV-2026-001893,exact,AUTO_RECONCILE,LED-0001613,BNK-00001822
INV-2026-001894,exact,AUTO_RECONCILE,LED-0001614,BNK-00001823
INV-2026-001895,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001615,BNK-00001824
INV-2026-001896,exact,AUTO_RECONCILE,LED-0001616,BNK-00001825
INV-2026-001897,exact,AUTO_RECONCILE,LED-0001617,BNK-00001826
INV-2026-001898,exact,AUTO_RECONCILE,LED-0001618,BNK-00001827
INV-2026-001899,exact,AUTO_RECONCILE,LED-0001619,BNK-00001828
INV-2026-001900,exact,AUTO_RECONCILE,LED-0001620,BNK-00001829
INV-2026-001901,exact,AUTO_RECONCILE,LED-0001621,BNK-00001830
INV-2026-001902,exact,AUTO_RECONCILE,LED-0001622,BNK-00001831
INV-2026-001903,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001832
INV-2026-001904,exact,AUTO_RECONCILE,LED-0001623,BNK-00001833
INV-2026-001905,exact,AUTO_RECONCILE,LED-0001624,BNK-00001834
INV-2026-001906,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001625,BNK-00001835|BNK-00001836
INV-2026-001907,exact,AUTO_RECONCILE,LED-0001626,BNK-00001837
INV-2026-001908,exact,AUTO_RECONCILE,LED-0001627,BNK-00001838
INV-2026-001909,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001628,BNK-00001839
INV-2026-001910,exact,AUTO_RECONCILE,LED-0001629,BNK-00001840
INV-2026-001911,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001630,BNK-00001841
INV-2026-001912,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001842
INV-2026-001913,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001631,BNK-00001843
INV-2026-001914,exact,AUTO_RECONCILE,LED-0001632,BNK-00001844
INV-2026-001915,exact,AUTO_RECONCILE,LED-0001633,BNK-00001845
INV-2026-001916,exact,AUTO_RECONCILE,LED-0001634,BNK-00001846
INV-2026-001917,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001635,BNK-00001847
INV-2026-001918,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001636,BNK-00001848
INV-2026-001919,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001637,BNK-00001849
INV-2026-001920,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001921,exact,AUTO_RECONCILE,LED-0001638,BNK-00001850
INV-2026-001922,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001851
INV-2026-001923,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001924,exact,AUTO_RECONCILE,LED-0001639,BNK-00001852
INV-2026-001925,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001640,BNK-00001853
INV-2026-001926,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001641,BNK-00001854|BNK-00001855
INV-2026-001927,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001642,BNK-00001856
INV-2026-001928,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001929,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001643,BNK-00001857
INV-2026-001930,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001931,exact,AUTO_RECONCILE,LED-0001644,BNK-00001858
INV-2026-001932,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001645,BNK-00001859
INV-2026-001933,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001646,BNK-00001860
INV-2026-001934,exact,AUTO_RECONCILE,LED-0001647,BNK-00001861
INV-2026-001935,exact,AUTO_RECONCILE,LED-0001648,BNK-00001862
INV-2026-001936,exact,AUTO_RECONCILE,LED-0001649,BNK-00001863
INV-2026-001937,exact,AUTO_RECONCILE,LED-0001650,BNK-00001864
INV-2026-001938,exact,AUTO_RECONCILE,LED-0001651,BNK-00001865
INV-2026-001939,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001652,BNK-00001866|BNK-00001867
INV-2026-001940,exact,AUTO_RECONCILE,LED-0001653,BNK-00001868
INV-2026-001941,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001654,BNK-00001869
INV-2026-001942,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001655,BNK-00001870|BNK-00001871
INV-2026-001943,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001656,BNK-00001872
INV-2026-001944,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001657,BNK-00001873
INV-2026-001945,exact,AUTO_RECONCILE,LED-0001658,BNK-00001874
INV-2026-001946,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001659,BNK-00001875
INV-2026-001947,exact,AUTO_RECONCILE,LED-0001660,BNK-00001876
INV-2026-001948,exact,AUTO_RECONCILE,LED-0001661,BNK-00001877
INV-2026-001949,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001662,BNK-00001878
INV-2026-001950,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001879
INV-2026-001951,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001952,exact,AUTO_RECONCILE,LED-0001663,BNK-00001880
INV-2026-001953,exact,AUTO_RECONCILE,LED-0001664,BNK-00001881
INV-2026-001954,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001665,BNK-00001882
INV-2026-001955,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001666,BNK-00001883
INV-2026-001956,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001667,BNK-00001884
INV-2026-001957,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001958,exact,AUTO_RECONCILE,LED-0001668,BNK-00001885
INV-2026-001959,exact,AUTO_RECONCILE,LED-0001669,BNK-00001886
INV-2026-001960,exact,AUTO_RECONCILE,LED-0001670,BNK-00001887
INV-2026-001961,exact,AUTO_RECONCILE,LED-0001671,BNK-00001888
INV-2026-001962,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001672,BNK-00001889
INV-2026-001963,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001673,BNK-00001890
INV-2026-001964,exact,AUTO_RECONCILE,LED-0001674,BNK-00001891
INV-2026-001965,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001675,BNK-00001892
INV-2026-001966,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001967,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001893
INV-2026-001968,exact,AUTO_RECONCILE,LED-0001676,BNK-00001894
INV-2026-001969,exact,AUTO_RECONCILE,LED-0001677,BNK-00001895
INV-2026-001970,exact,AUTO_RECONCILE,LED-0001678,BNK-00001896
INV-2026-001971,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001679,BNK-00001897
INV-2026-001972,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001680,BNK-00001898|BNK-00001899
INV-2026-001973,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001681,BNK-00001900
INV-2026-001974,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001682,BNK-00001901
INV-2026-001975,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001976,exact,AUTO_RECONCILE,LED-0001683,BNK-00001902
INV-2026-001977,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001684,BNK-00001903
INV-2026-001978,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001904
INV-2026-001979,exact,AUTO_RECONCILE,LED-0001685,BNK-00001905
INV-2026-001980,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001686,BNK-00001906
INV-2026-001981,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001982,exact,AUTO_RECONCILE,LED-0001687,BNK-00001907
INV-2026-001983,exact,AUTO_RECONCILE,LED-0001688,BNK-00001908
INV-2026-001984,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001689,BNK-00001909
INV-2026-001985,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001986,exact,AUTO_RECONCILE,LED-0001690,BNK-00001910
INV-2026-001987,exact,AUTO_RECONCILE,LED-0001691,BNK-00001911
INV-2026-001988,exact,AUTO_RECONCILE,LED-0001692,BNK-00001912
INV-2026-001989,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001990,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001991,exact,AUTO_RECONCILE,LED-0001693,BNK-00001913
INV-2026-001992,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001694,BNK-00001914
INV-2026-001993,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001994,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001695,BNK-00001915
INV-2026-001995,exact,AUTO_RECONCILE,LED-0001696,BNK-00001916
INV-2026-001996,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001697,BNK-00001917
INV-2026-001997,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001698,BNK-00001918
INV-2026-001998,exact,AUTO_RECONCILE,LED-0001699,BNK-00001919
INV-2026-001999,exact,AUTO_RECONCILE,LED-0001700,BNK-00001920
INV-2026-002000,unpaid,NO_BANK_PAYMENT_EXPECTED,,
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001921
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001922
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001923
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001924
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001925
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001926
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001927
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001928
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001929
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001930
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001931
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001932
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001933
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001934
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001935
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001936
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001937
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001938
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001939
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001940
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001941
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001942
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001943
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001944
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001945
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001946
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001947
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001948
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001949
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001950
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001951
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001952
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001953
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001954
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001955
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001956
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001957
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001958
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001959
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001960
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001961
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001962
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001963
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001964
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001965
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001966
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001967
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001968
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001969
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001970
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001971
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001972
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001973
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001974
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001975
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001976
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001977
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001978
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001979
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001980
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001981
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001982
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001983
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001984
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001985
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001986
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001987
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001988
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001989
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001990
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001991
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001992
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001993
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001994
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001995
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001996
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001997
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001998
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00001999
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002000
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002001
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002002
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002003
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002004
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002005
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002006
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002007
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002008
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002009
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002010
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002011
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002012
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002013
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002014
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002015
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002016
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002017
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002018
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002019
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002020
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002021
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002022
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002023
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002024
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002025
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002026
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002027
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002028
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002029
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002030
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002031
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002032
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002033
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002034
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002035
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002036
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002037
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002038
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002039
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002040
